FIPS Code,State,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",,,
18029,IN,Dearborn County,1,1,1,1,8761.00,5629.00,956.00,680.00,54.70,35.10,6.00,4.20,7710.00,8289.00,1750.00,1879.00,39.30,42.20,8.90,9.60,6454.00,10568.00,4698.00,2615.00,26.50,43.40,19.30,10.70,5340.00,12244.00,7546.00,4582.00,18.00,41.20,25.40,15.40,3206.00,13735.00,9856.00,7378.00,9.40,40.20,28.80,21.60,,,
18031,IN,Decatur County,6,3,6,3,6320.00,4398.00,779.00,671.00,51.90,36.10,6.40,5.50,5148.00,6093.00,1090.00,1080.00,38.40,45.40,8.10,8.10,4046.00,6950.00,2214.00,1415.00,27.70,47.50,15.10,9.70,3339.00,7573.00,3207.00,1829.00,20.90,47.50,20.10,11.50,1612.00,7798.00,4897.00,3493.00,9.10,43.80,27.50,19.60,,,
18033,IN,DeKalb County,4,5,4,5,7518.00,6787.00,1343.00,818.00,45.70,41.20,8.20,5.00,6016.00,9250.00,2078.00,1605.00,31.70,48.80,11.00,8.50,4895.00,10165.00,4588.00,2153.00,22.50,46.60,21.00,9.90,3904.00,11694.00,6740.00,3162.00,15.30,45.90,26.40,12.40,2800.00,12002.00,8821.00,5082.00,9.80,41.80,30.70,17.70,,,
18035,IN,Delaware County,3,2,3,2,30748.00,21957.00,5108.00,6278.00,48.00,34.30,8.00,9.80,23503.00,28445.00,7537.00,10440.00,33.60,40.70,10.80,14.90,18029.00,26343.00,14605.00,11632.00,25.50,37.30,20.70,16.50,13330.00,26974.00,17377.00,14763.00,18.40,37.20,24.00,20.40,7620.00,24588.00,21655.00,17253.00,10.70,34.60,30.50,24.30,,,
18037,IN,Dubois County,7,8,5,8,9175.00,4758.00,780.00,765.00,59.30,30.70,5.00,4.90,7906.00,7596.00,1519.00,1941.00,41.70,40.10,8.00,10.20,6365.00,10186.00,3873.00,2497.00,27.80,44.40,16.90,10.90,5105.00,11431.00,5469.00,3728.00,19.80,44.40,21.30,14.50,2841.00,11137.00,8134.00,6325.00,10.00,39.20,28.60,22.20,,,
18039,IN,Elkhart County,3,2,3,2,31001.00,23862.00,5721.00,5697.00,46.80,36.00,8.60,8.60,26994.00,32281.00,9584.00,9632.00,34.40,41.10,12.20,12.30,26107.00,37555.00,18695.00,13646.00,27.20,39.10,19.50,14.20,27391.00,41788.00,26220.00,17509.00,24.30,37.00,23.20,15.50,24218.00,45368.00,34459.00,24770.00,18.80,35.20,26.80,19.20,,,
18041,IN,Fayette County,7,8,6,3,7733.00,4968.00,862.00,609.00,54.60,35.10,6.10,4.30,7049.00,6604.00,1459.00,1180.00,43.30,40.50,9.00,7.20,6043.00,6814.00,2533.00,1354.00,36.10,40.70,15.10,8.10,4497.00,7963.00,3322.00,1343.00,26.30,46.50,19.40,7.80,2837.00,6985.00,4546.00,1894.00,17.40,43.00,28.00,11.60,,,
18043,IN,Floyd County,1,1,1,1,17365.00,9306.00,2049.00,1707.00,57.10,30.60,6.70,5.60,13438.00,14581.00,4105.00,3801.00,37.40,40.60,11.40,10.60,11112.00,14585.00,9519.00,6283.00,26.80,35.10,22.90,15.10,8210.00,15410.00,13491.00,9498.00,17.60,33.10,28.90,20.40,5104.00,15760.00,16123.00,15510.00,9.70,30.00,30.70,29.50,,,
18045,IN,Fountain County,6,6,6,6,4968.00,4169.00,723.00,483.00,48.00,40.30,7.00,4.70,4200.00,5392.00,919.00,908.00,36.80,47.20,8.00,8.00,3163.00,5629.00,2024.00,884.00,27.00,48.10,17.30,7.60,2305.00,5656.00,2755.00,1198.00,19.30,47.50,23.10,10.10,1301.00,5097.00,3404.00,1728.00,11.30,44.20,29.50,15.00,,,
18047,IN,Franklin County,1,1,6,4,5684.00,2349.00,319.00,425.00,64.80,26.80,3.60,4.80,4977.00,4213.00,697.00,836.00,46.40,39.30,6.50,7.80,4178.00,5083.00,1778.00,990.00,34.70,42.30,14.80,8.20,3393.00,6285.00,2758.00,1782.00,23.90,44.20,19.40,12.50,1845.00,6674.00,3986.00,3083.00,11.80,42.80,25.60,19.80,,,
18049,IN,Fulton County,7,9,7,9,4119.00,4364.00,843.00,540.00,41.70,44.20,8.50,5.50,3685.00,5803.00,1229.00,998.00,31.50,49.50,10.50,8.50,3062.00,5761.00,2417.00,1165.00,24.70,46.40,19.50,9.40,2691.00,6703.00,2818.00,1401.00,19.80,49.20,20.70,10.30,1748.00,5606.00,4542.00,2003.00,12.60,40.30,32.70,14.40,,,
18051,IN,Gibson County,2,2,6,6,8746.00,6467.00,1174.00,1093.00,50.00,37.00,6.70,6.30,7534.00,8364.00,2180.00,1780.00,37.90,42.10,11.00,9.00,5697.00,8789.00,4549.00,1914.00,27.20,42.00,21.70,9.10,4152.00,8892.00,5955.00,2695.00,19.10,41.00,27.40,12.40,2072.00,9075.00,7726.00,3989.00,9.10,39.70,33.80,17.40,,,
18053,IN,Grant County,4,5,4,3,21722.00,15843.00,3295.00,3191.00,49.30,36.00,7.50,7.20,17250.00,19492.00,4960.00,4497.00,37.30,42.20,10.70,9.70,13427.00,19519.00,9280.00,5315.00,28.20,41.10,19.50,11.20,9871.00,19858.00,11008.00,6671.00,20.80,41.90,23.20,14.10,5767.00,18007.00,13006.00,7584.00,13.00,40.60,29.30,17.10,,,
18055,IN,Greene County,3,2,6,6,8666.00,5838.00,882.00,794.00,53.60,36.10,5.50,4.90,7833.00,8166.00,1603.00,1380.00,41.30,43.00,8.40,7.30,5718.00,8727.00,3696.00,1983.00,28.40,43.40,18.40,9.90,4668.00,9728.00,5657.00,2343.00,20.80,43.40,25.30,10.50,2803.00,9505.00,7123.00,3369.00,12.30,41.70,31.20,14.80,,,
18057,IN,Hamilton County,1,1,1,1,10886.00,11450.00,3403.00,3310.00,37.50,39.40,11.70,11.40,9188.00,17755.00,8298.00,12210.00,19.40,37.40,17.50,25.70,7814.00,18311.00,17993.00,25009.00,11.30,26.50,26.00,36.20,6765.00,23023.00,29760.00,56909.00,5.80,19.80,25.60,48.90,7379.00,31326.00,47674.00,118226.00,3.60,15.30,23.30,57.80,,,
18059,IN,Hancock County,1,1,1,1,7719.00,7966.00,1488.00,1210.00,42.00,43.30,8.10,6.60,6615.00,12117.00,3393.00,2828.00,26.50,48.60,13.60,11.30,5773.00,12014.00,6909.00,4328.00,19.90,41.40,23.80,14.90,4533.00,13878.00,10437.00,8225.00,12.20,37.40,28.20,22.20,3130.00,16545.00,15451.00,15304.00,6.20,32.80,30.60,30.30,,,
18061,IN,Harrison County,1,1,1,1,6077.00,3992.00,630.00,420.00,54.70,35.90,5.70,3.80,5793.00,7073.00,1520.00,1044.00,37.50,45.80,9.90,6.80,5437.00,8220.00,3595.00,1577.00,28.90,43.70,19.10,8.40,4429.00,9215.00,5877.00,2936.00,19.70,41.00,26.20,13.10,3049.00,11148.00,8781.00,4836.00,11.00,40.10,31.60,17.40,,,
18063,IN,Hendricks County,1,1,1,1,10016.00,12844.00,2798.00,2334.00,35.80,45.90,10.00,8.30,9360.00,18954.00,5681.00,5713.00,23.60,47.70,14.30,14.40,7656.00,19138.00,12527.00,8726.00,15.90,39.80,26.10,18.20,7780.00,25173.00,19086.00,15644.00,11.50,37.20,28.20,23.10,7105.00,29085.00,31869.00,38805.00,6.60,27.20,29.80,36.30,,,
18065,IN,Henry County,4,3,4,3,15659.00,10011.00,1670.00,1565.00,54.20,34.60,5.80,5.40,12294.00,13937.00,2846.00,2307.00,39.20,44.40,9.10,7.40,9157.00,14290.00,5612.00,2930.00,28.60,44.70,17.50,9.20,6759.00,14748.00,7812.00,3879.00,20.40,44.40,23.50,11.70,3582.00,15107.00,10012.00,5726.00,10.40,43.90,29.10,16.60,,,
18067,IN,Howard County,3,2,3,2,18713.00,16990.00,4099.00,3553.00,43.20,39.20,9.50,8.20,15659.00,22630.00,5907.00,5463.00,31.50,45.60,11.90,11.00,11213.00,20628.00,12748.00,7453.00,21.50,39.60,24.50,14.30,9378.00,21349.00,15332.00,10163.00,16.70,38.00,27.30,18.10,6351.00,20794.00,17783.00,12110.00,11.10,36.50,31.20,21.20,,,
18069,IN,Huntington County,6,5,6,5,7988.00,8367.00,1533.00,1417.00,41.40,43.30,7.90,7.30,5900.00,10115.00,2390.00,2102.00,28.80,49.30,11.70,10.30,4758.00,10119.00,4696.00,2615.00,21.40,45.60,21.20,11.80,3658.00,11384.00,5879.00,3465.00,15.00,46.70,24.10,14.20,2253.00,10448.00,7474.00,4727.00,9.00,42.00,30.00,19.00,,,
18071,IN,Jackson County,4,5,4,5,9471.00,6559.00,1130.00,966.00,52.30,36.20,6.20,5.30,8541.00,9357.00,1780.00,1566.00,40.20,44.00,8.40,7.40,7408.00,10586.00,4051.00,2106.00,30.70,43.80,16.80,8.70,5474.00,12673.00,5877.00,3107.00,20.20,46.70,21.70,11.50,4002.00,12955.00,8199.00,4626.00,13.40,43.50,27.50,15.50,,,
18073,IN,Jasper County,1,1,1,1,4893.00,3827.00,669.00,618.00,48.90,38.20,6.70,6.20,4953.00,6278.00,1355.00,1292.00,35.70,45.20,9.80,9.30,3668.00,7256.00,2435.00,1625.00,24.50,48.40,16.30,10.80,3303.00,8704.00,4307.00,2437.00,17.60,46.40,23.00,13.00,2634.00,9461.00,6945.00,3323.00,11.80,42.30,31.10,14.90,,,
18075,IN,Jay County,6,6,6,6,6948.00,5003.00,663.00,579.00,52.70,37.90,5.00,4.40,5444.00,6166.00,1069.00,939.00,40.00,45.30,7.80,6.90,4308.00,6199.00,2202.00,1134.00,31.10,44.80,15.90,8.20,3064.00,7068.00,2737.00,1411.00,21.50,49.50,19.20,9.90,2101.00,6504.00,3717.00,1460.00,15.20,47.20,27.00,10.60,,,
18077,IN,Jefferson County,6,3,6,3,7462.00,4958.00,1083.00,1045.00,51.30,34.10,7.40,7.20,6520.00,7051.00,1630.00,2112.00,37.70,40.70,9.40,12.20,5609.00,6967.00,3790.00,2510.00,29.70,36.90,20.10,13.30,3907.00,8280.00,5046.00,3372.00,19.00,40.20,24.50,16.40,2189.00,9370.00,6615.00,3972.00,9.90,42.30,29.90,17.90,,,
18079,IN,Jennings County,6,5,6,5,5689.00,3549.00,505.00,426.00,55.90,34.90,5.00,4.20,5344.00,5520.00,1036.00,872.00,41.80,43.20,8.10,6.80,5367.00,6524.00,2083.00,968.00,35.90,43.70,13.90,6.50,4222.00,8313.00,3695.00,1479.00,23.80,46.90,20.90,8.40,2737.00,8628.00,5350.00,2082.00,14.60,45.90,28.50,11.10,,,
18081,IN,Johnson County,1,1,1,1,13225.00,11808.00,2715.00,2460.00,43.80,39.10,9.00,8.10,12611.00,19171.00,5743.00,5732.00,29.20,44.30,13.30,13.30,10803.00,21956.00,13174.00,9204.00,19.60,39.80,23.90,16.70,10575.00,26802.00,19513.00,17076.00,14.30,36.20,26.40,23.10,8059.00,31283.00,29384.00,32041.00,8.00,31.00,29.20,31.80,,,
18083,IN,Knox County,4,5,5,8,11311.00,8424.00,2150.00,1451.00,48.50,36.10,9.20,6.20,9295.00,9817.00,3208.00,2440.00,37.50,39.60,13.00,9.90,6308.00,9485.00,6198.00,2749.00,25.50,38.30,25.10,11.10,4554.00,9261.00,7471.00,3579.00,18.30,37.20,30.00,14.40,2885.00,8808.00,8851.00,4027.00,11.70,35.80,36.00,16.40,,,
18085,IN,Kosciusko County,4,5,4,5,10872.00,10635.00,2596.00,2037.00,41.60,40.70,9.90,7.80,10755.00,15098.00,4090.00,4139.00,31.60,44.30,12.00,12.10,9082.00,16901.00,8547.00,5791.00,22.50,41.90,21.20,14.40,8664.00,19820.00,11621.00,6998.00,18.40,42.10,24.70,14.90,7595.00,18426.00,14431.00,11879.00,14.50,35.20,27.60,22.70,,,
18087,IN,LaGrange County,6,6,6,6,5732.00,3324.00,574.00,479.00,56.70,32.90,5.70,4.70,6233.00,4870.00,1149.00,909.00,47.40,37.00,8.70,6.90,6979.00,5516.00,2424.00,1181.00,43.30,34.30,15.10,7.30,7770.00,6611.00,3409.00,1729.00,39.80,33.90,17.50,8.90,8150.00,7291.00,4702.00,2333.00,36.30,32.40,20.90,10.40,,,
18089,IN,Lake County,1,1,1,1,144211.00,95932.00,21954.00,17705.00,51.50,34.30,7.80,6.30,106435.00,119450.00,35200.00,29309.00,36.70,41.10,12.10,10.10,79181.00,114913.00,66236.00,38222.00,26.50,38.50,22.20,12.80,59871.00,115681.00,84361.00,50307.00,19.30,37.30,27.20,16.20,39031.00,114444.00,101349.00,72259.00,11.90,35.00,31.00,22.10,,,
18091,IN,LaPorte County,3,2,3,2,29499.00,19952.00,4382.00,3751.00,51.20,34.60,7.60,6.50,23078.00,26656.00,7062.00,6744.00,36.30,42.00,11.10,10.60,18291.00,28716.00,14861.00,8234.00,26.10,41.00,21.20,11.70,14314.00,30234.00,18863.00,10312.00,19.40,41.00,25.60,14.00,9041.00,30361.00,24036.00,13808.00,11.70,39.30,31.10,17.90,,,
18093,IN,Lawrence County,4,5,6,5,12138.00,7344.00,1009.00,1044.00,56.40,34.10,4.70,4.80,10791.00,11188.00,1853.00,1723.00,42.20,43.80,7.30,6.70,8483.00,12413.00,4480.00,2629.00,30.30,44.30,16.00,9.40,7057.00,14449.00,6325.00,3344.00,22.60,46.30,20.30,10.70,3688.00,13939.00,9519.00,4996.00,11.50,43.40,29.60,15.50,,,
18095,IN,Madison County,3,2,1,1,35896.00,27412.00,5587.00,4916.00,48.60,37.10,7.60,6.70,28805.00,35915.00,8048.00,8421.00,35.50,44.20,9.90,10.40,22537.00,34954.00,17444.00,9951.00,26.50,41.20,20.50,11.70,17781.00,35800.00,23007.00,12870.00,19.90,40.00,25.70,14.40,10755.00,35132.00,27988.00,16174.00,11.90,39.00,31.10,18.00,,,
18097,IN,Marion County,1,1,1,1,187324.00,139866.00,44453.00,47931.00,44.60,33.30,10.60,11.40,144440.00,163470.00,63558.00,72588.00,32.50,36.80,14.30,16.30,118600.00,158958.00,124134.00,109617.00,23.20,31.10,24.30,21.40,101596.00,163991.00,147322.00,140550.00,18.40,29.60,26.60,25.40,88886.00,173635.00,169794.00,188718.00,14.30,28.00,27.30,30.40,,,
18099,IN,Marshall County,6,5,6,5,8521.00,7737.00,1455.00,1467.00,44.40,40.30,7.60,7.60,7479.00,10407.00,2506.00,2374.00,32.90,45.70,11.00,10.40,6901.00,11253.00,5106.00,3251.00,26.00,42.40,19.30,12.30,5773.00,11724.00,6799.00,4259.00,20.20,41.10,23.80,14.90,4678.00,12010.00,7781.00,6293.00,15.20,39.00,25.30,20.50,,,
18101,IN,Martin County,6,6,7,9,3301.00,1828.00,284.00,246.00,58.30,32.30,5.00,4.30,2615.00,2701.00,498.00,460.00,41.70,43.10,7.90,7.30,2358.00,2633.00,1066.00,568.00,35.60,39.70,16.10,8.60,1822.00,2989.00,1630.00,625.00,25.80,42.30,23.10,8.80,1025.00,3060.00,2051.00,953.00,14.50,43.20,28.90,13.40,,,
18103,IN,Miami County,6,5,6,5,8804.00,8664.00,1616.00,999.00,43.80,43.10,8.00,5.00,6530.00,10976.00,2690.00,1709.00,29.80,50.10,12.30,7.80,5306.00,10070.00,4949.00,2184.00,23.60,44.70,22.00,9.70,4308.00,10968.00,6003.00,2462.00,18.10,46.20,25.30,10.40,3618.00,10615.00,7566.00,3173.00,14.50,42.50,30.30,12.70,,,
18105,IN,Monroe County,3,2,3,2,12439.00,9824.00,4129.00,9979.00,34.20,27.00,11.40,27.40,12136.00,14285.00,6573.00,15030.00,25.30,29.70,13.70,31.30,10267.00,15970.00,12246.00,18885.00,17.90,27.80,21.30,32.90,7537.00,17140.00,14860.00,25952.00,11.50,26.20,22.70,39.60,6525.00,18205.00,20567.00,37962.00,7.80,21.90,24.70,45.60,,,
18107,IN,Montgomery County,6,3,6,3,7090.00,8621.00,1468.00,1543.00,37.90,46.00,7.80,8.20,5938.00,10543.00,2214.00,2284.00,28.30,50.30,10.60,10.90,4424.00,10484.00,4434.00,2832.00,20.00,47.30,20.00,12.80,3504.00,11502.00,5900.00,3595.00,14.30,46.90,24.10,14.70,2718.00,10707.00,7793.00,4687.00,10.50,41.30,30.10,18.10,,,
18109,IN,Morgan County,1,1,1,1,11186.00,8532.00,1416.00,1258.00,50.00,38.10,6.30,5.60,10247.00,13362.00,2846.00,2762.00,35.10,45.70,9.70,9.50,9271.00,15375.00,6946.00,3497.00,26.40,43.80,19.80,10.00,8396.00,19519.00,10024.00,5458.00,19.30,45.00,23.10,12.60,5912.00,19156.00,14730.00,8089.00,12.30,40.00,30.80,16.90,,,
18111,IN,Newton County,1,1,1,1,2953.00,2700.00,514.00,250.00,46.00,42.10,8.00,3.90,2963.00,3882.00,870.00,694.00,35.20,46.20,10.30,8.30,2361.00,3997.00,1513.00,696.00,27.60,46.70,17.70,8.10,2040.00,4771.00,1845.00,920.00,21.30,49.80,19.30,9.60,1442.00,4391.00,2987.00,1115.00,14.50,44.20,30.10,11.20,,,
18113,IN,Noble County,6,5,6,5,7813.00,6724.00,1271.00,876.00,46.80,40.30,7.60,5.30,7333.00,9008.00,2234.00,1474.00,36.60,44.90,11.10,7.40,6463.00,10240.00,4588.00,1860.00,27.90,44.20,19.80,8.00,6468.00,12467.00,6455.00,3164.00,22.70,43.70,22.60,11.10,4985.00,12780.00,9185.00,4481.00,15.90,40.70,29.20,14.30,,,
18115,IN,Ohio County,1,1,1,1,1340.00,863.00,109.00,92.00,55.70,35.90,4.50,3.80,1385.00,1252.00,149.00,239.00,45.80,41.40,4.90,7.90,1116.00,1608.00,525.00,208.00,32.30,46.50,15.20,6.00,817.00,1688.00,836.00,439.00,21.60,44.70,22.10,11.60,541.00,2005.00,1244.00,603.00,12.30,45.60,28.30,13.70,,,
18117,IN,Orange County,6,4,6,4,5497.00,3128.00,452.00,489.00,57.50,32.70,4.70,5.10,5112.00,4477.00,796.00,781.00,45.80,40.10,7.10,7.00,4174.00,5164.00,1844.00,720.00,35.10,43.40,15.50,6.00,3354.00,5804.00,2355.00,1305.00,26.20,45.30,18.40,10.20,2259.00,6095.00,3501.00,1660.00,16.70,45.10,25.90,12.30,,,
18119,IN,Owen County,3,2,3,2,3957.00,2479.00,336.00,218.00,56.60,35.50,4.80,3.10,4048.00,3921.00,851.00,668.00,42.70,41.30,9.00,7.00,3761.00,4852.00,1744.00,794.00,33.70,43.50,15.60,7.10,3617.00,6244.00,3204.00,1319.00,25.10,43.40,22.30,9.20,2215.00,6364.00,4469.00,1883.00,14.80,42.60,29.90,12.60,,,
18121,IN,Parke County,6,6,6,4,3933.00,3533.00,577.00,526.00,45.90,41.20,6.70,6.10,3275.00,5030.00,870.00,814.00,32.80,50.40,8.70,8.10,2377.00,4939.00,1867.00,1034.00,23.30,48.30,18.30,10.10,2314.00,5425.00,2775.00,1377.00,19.50,45.60,23.30,11.60,1580.00,5215.00,3754.00,1468.00,13.10,43.40,31.20,12.20,,,
18123,IN,Perry County,6,9,6,6,6205.00,2909.00,512.00,480.00,61.40,28.80,5.10,4.70,5389.00,4294.00,844.00,704.00,48.00,38.20,7.50,6.30,4251.00,5280.00,1910.00,830.00,34.60,43.00,15.60,6.80,3215.00,5790.00,2507.00,1222.00,25.20,45.50,19.70,9.60,1434.00,6388.00,3732.00,2028.00,10.60,47.00,27.50,14.90,,,
18125,IN,Pike County,6,5,8,5,4314.00,2379.00,379.00,374.00,57.90,32.00,5.10,5.00,3606.00,3501.00,686.00,525.00,43.40,42.10,8.20,6.30,2895.00,3427.00,1354.00,711.00,34.50,40.90,16.10,8.50,2138.00,3979.00,1897.00,739.00,24.40,45.50,21.70,8.40,1119.00,3733.00,2699.00,1202.00,12.80,42.60,30.80,13.70,,,
18127,IN,Porter County,1,1,1,1,16677.00,16622.00,4336.00,4545.00,39.50,39.40,10.30,10.80,16517.00,29631.00,9147.00,9548.00,25.50,45.70,14.10,14.70,14008.00,31451.00,19406.00,14760.00,17.60,39.50,24.40,18.50,11090.00,35910.00,26121.00,21341.00,11.70,38.00,27.70,22.60,7858.00,39600.00,34835.00,32394.00,6.90,34.50,30.40,28.20,,,
18129,IN,Posey County,2,2,2,2,6105.00,4394.00,858.00,561.00,51.20,36.90,7.20,4.70,5429.00,6511.00,1715.00,1469.00,35.90,43.10,11.30,9.70,3914.00,7305.00,3471.00,1823.00,23.70,44.20,21.00,11.00,2748.00,7393.00,4921.00,2609.00,15.60,41.80,27.80,14.80,1204.00,6898.00,6117.00,3722.00,6.70,38.40,34.10,20.70,,,
18131,IN,Pulaski County,6,4,6,4,3468.00,2539.00,520.00,409.00,50.00,36.60,7.50,5.90,2838.00,3449.00,798.00,617.00,36.80,44.80,10.40,8.00,2241.00,3591.00,1430.00,712.00,28.10,45.00,17.90,8.90,1829.00,4073.00,2209.00,927.00,20.20,45.10,24.40,10.30,1040.00,4146.00,2531.00,1104.00,11.80,47.00,28.70,12.50,,,
18133,IN,Putnam County,1,1,1,1,6397.00,5417.00,1093.00,1262.00,45.10,38.20,7.70,8.90,4900.00,7862.00,1613.00,1978.00,30.00,48.10,9.90,12.10,4415.00,8389.00,3543.00,2090.00,23.90,45.50,19.20,11.30,4270.00,10956.00,4533.00,2981.00,18.80,48.20,19.90,13.10,2678.00,10860.00,7263.00,3984.00,10.80,43.80,29.30,16.10,,,
18135,IN,Randolph County,6,6,6,6,7860.00,6591.00,1031.00,732.00,48.50,40.70,6.40,4.50,6272.00,8460.00,1516.00,1381.00,35.60,48.00,8.60,7.80,4980.00,8278.00,2919.00,1517.00,28.10,46.80,16.50,8.60,3730.00,8701.00,4065.00,1814.00,20.40,47.50,22.20,9.90,2286.00,7383.00,5203.00,2487.00,13.20,42.50,30.00,14.30,,,
18137,IN,Ripley County,6,4,6,4,6450.00,3954.00,572.00,478.00,56.30,34.50,5.00,4.20,6032.00,5932.00,840.00,1064.00,43.50,42.80,6.10,7.70,4781.00,6876.00,2169.00,1505.00,31.20,44.90,14.10,9.80,3586.00,7967.00,3512.00,1962.00,21.10,46.80,20.60,11.50,2047.00,8359.00,5341.00,3480.00,10.60,43.50,27.80,18.10,,,
18139,IN,Rush County,6,4,6,4,5431.00,4277.00,741.00,522.00,49.50,39.00,6.80,4.80,4193.00,5237.00,916.00,839.00,37.50,46.80,8.20,7.50,3012.00,5491.00,1909.00,992.00,26.40,48.10,16.70,8.70,2447.00,6123.00,2211.00,1239.00,20.40,50.90,18.40,10.30,1770.00,5300.00,2955.00,1500.00,15.40,46.00,25.60,13.00,,,
18141,IN,St. Joseph County,2,2,2,2,60275.00,47010.00,11256.00,12558.00,46.00,35.90,8.60,9.60,45707.00,56411.00,18218.00,20575.00,32.40,40.00,12.90,14.60,36969.00,53175.00,34610.00,29689.00,23.90,34.40,22.40,19.20,29235.00,53901.00,43686.00,39238.00,17.60,32.50,26.30,23.60,20253.00,53751.00,50092.00,51236.00,11.60,30.70,28.60,29.20,,,
18143,IN,Scott County,6,3,1,1,5379.00,2485.00,486.00,413.00,61.40,28.40,5.50,4.70,5842.00,4173.00,741.00,602.00,51.40,36.70,6.50,5.30,5225.00,5030.00,1937.00,868.00,40.00,38.50,14.80,6.60,4228.00,6273.00,2957.00,1302.00,28.60,42.50,20.00,8.80,2627.00,7226.00,4547.00,1954.00,16.10,44.20,27.80,11.90,,,
18145,IN,Shelby County,1,1,1,1,10163.00,7568.00,1465.00,1144.00,50.00,37.20,7.20,5.60,8416.00,10431.00,2210.00,1966.00,36.60,45.30,9.60,8.50,6620.00,11383.00,5045.00,2537.00,25.90,44.50,19.70,9.90,5715.00,12672.00,6351.00,3613.00,20.20,44.70,22.40,12.70,3679.00,13118.00,7971.00,5977.00,12.00,42.70,25.90,19.40,,,
18147,IN,Spencer County,8,7,8,7,5299.00,3023.00,541.00,453.00,56.90,32.40,5.80,4.90,4624.00,4580.00,1068.00,942.00,41.20,40.80,9.50,8.40,3512.00,5515.00,2336.00,1146.00,28.10,44.10,18.70,9.20,2541.00,5769.00,3430.00,1751.00,18.80,42.80,25.40,13.00,1423.00,6465.00,4364.00,2143.00,9.90,44.90,30.30,14.90,,,
18149,IN,Starke County,6,6,6,4,5971.00,3389.00,594.00,374.00,57.80,32.80,5.80,3.60,5963.00,4660.00,1142.00,818.00,47.40,37.00,9.10,6.50,5716.00,5482.00,2208.00,854.00,40.10,38.40,15.50,6.00,4285.00,6640.00,3079.00,1286.00,28.00,43.40,20.10,8.40,2515.00,6636.00,4924.00,1700.00,15.90,42.10,31.20,10.80,,,
18151,IN,Steuben County,7,8,7,8,3942.00,4479.00,1261.00,932.00,37.10,42.20,11.90,8.80,4007.00,6939.00,1916.00,1389.00,28.10,48.70,13.40,9.70,3624.00,7587.00,3891.00,2154.00,21.00,44.00,22.50,12.50,3321.00,9099.00,5462.00,3288.00,15.70,43.00,25.80,15.50,2340.00,9048.00,7384.00,4879.00,9.90,38.30,31.20,20.60,,,
18153,IN,Sullivan County,3,2,3,2,6380.00,4460.00,797.00,499.00,52.60,36.80,6.60,4.10,4911.00,6043.00,1200.00,1026.00,37.30,45.80,9.10,7.80,3268.00,5767.00,2309.00,1258.00,25.90,45.80,18.30,10.00,2832.00,6569.00,3994.00,1387.00,19.20,44.40,27.00,9.40,1675.00,6652.00,4942.00,1607.00,11.30,44.70,33.20,10.80,,,
18155,IN,Switzerland County,8,4,8,4,2453.00,1007.00,142.00,142.00,65.50,26.90,3.80,3.80,2101.00,1667.00,280.00,241.00,49.00,38.90,6.50,5.60,1715.00,2264.00,753.00,283.00,34.20,45.10,15.00,5.60,1685.00,2617.00,1138.00,449.00,28.60,44.40,19.30,7.60,1213.00,3495.00,1769.00,711.00,16.90,48.60,24.60,9.90,,,
18157,IN,Tippecanoe County,3,2,3,2,16262.00,17958.00,5807.00,10384.00,32.30,35.60,11.50,20.60,13764.00,22199.00,8217.00,15141.00,23.20,37.40,13.90,25.50,10249.00,21920.00,15762.00,21217.00,14.80,31.70,22.80,30.70,9751.00,24386.00,19278.00,26496.00,12.20,30.50,24.10,33.20,8638.00,26092.00,30267.00,39360.00,8.30,25.00,29.00,37.70,,,
